app_name,vuln_name,vuln_desc,severity,grade,app_context
172.30.68.200/,Strict transport security not enforced,This issue was found in multiple locations under the reported path.,Low,0,type webapp client customer domain CPDBRAMKARZINTERNETBETP
pracownieorange.pl/,Strict transport security not enforced,This issue was found in multiple locations under the reported path.,Low,0,type webapp client customer domain Internet
89.161.252.197/www/wp-admin/admin-ajax.php,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.31/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
212.160.172.113/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
212.160.172.113/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.62/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.62/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.96/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.52/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.93/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
193.110.121.146/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.51/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.51/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
80.48.169.87/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
31.61.132.20/bootstrap/ie-emulation-modes-warning.js,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
31.61.132.20/bootstrap/js/bootstrap.min.js,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
31.61.132.20/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
172.30.68.215:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
wwt.dockerpregl.k9s.omnitest.corpnet.pl/,Unencrypted connection,"Description: This scan target was connected to over an unencrypted connection. A potential attacker can intercept and modify data sent and received from this site. Impact: Possible information disclosure.Request: GET /wwt/api/wwt/v1/attributes?apartment=1&cityCbsId=91189&propertyNumber=59e&streetCbsId=122467 HTTP/1.1Referer: http://wwt.dockerpregl.k9s.omnitest.corpnet.pl/wwt/api/wwt/v1/attributes?cityCbsId=91189&streetCbsId=122467&propertyNumber=59e&apartment=1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: wwt.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Low,1,type webapp client employe domain LANWANCPDF0TP
ecare-callback.dockerpregl.k9s.omnitest.corpnet.pl/,Unencrypted connection,"Description: This scan target was connected to over an unencrypted connection. A potential attacker can intercept and modify data sent and received from this site. Impact: Possible information disclosure.Request: GET /ecare/api/customerManagement/v3/customer HTTP/1.1Referer: http://ecare-callback.dockerpregl.k9s.omnitest.corpnet.pl/ecare/api/customerManagement/v3/customer?phoneNumber=516138846Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: ecare-callback.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive",Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.203:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.185.96.232:8080/manager/html,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.207:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.210:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.201:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.213:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.213:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.59.149:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.185.96.233:8081/manager/html,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
126.185.96.233:8081/manager/status,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.197:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.56.149:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.56.149:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.177.66.113:3000/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
126.185.96.232:8081/manager/html,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
126.185.96.232:8081/manager/status,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
126.177.66.113:5555/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client employe domain LANWANCPDF0TP
126.177.111.105:22001/admin-console/login.seam,Cleartext submission of password,"The page contains a form with the following action URL, which is submitted over clear-text HTTP:<ul><li>http://126.177.111.105:22001/admin-console/login.seam</li></ul>The form contains the following password field:<ul><li>login_form:password</li></ul>",High,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.197:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.26.148:9999/robots.txt,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.26.148:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.208:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
